100,0.0014068626157234308,0
1000,0.004984501784420847,2
10000,0.036302040720571714,28
100000,0.3469822466987481,290
1000000,3.493675716334269,2912
10000000,42.72636558780319,31060
100000000,1366.417500227268,320748
1000000000,36372.95935274056,3302672
